id,text_de,author,category,difficulty,explanation_short,provenance
revolution_reserve_096,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_097,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_098,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_099,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_100,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_101,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_102,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_103,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_104,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_105,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_106,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_107,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_108,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_109,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_110,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_111,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_112,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_113,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_114,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_115,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_116,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_117,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_118,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_119,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_120,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_121,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_122,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_123,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_124,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_125,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_126,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_127,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_128,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_129,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_130,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_131,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_132,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_133,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_134,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_135,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_136,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_137,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_138,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_139,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_140,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_141,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_142,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_143,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_144,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_145,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_146,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",advanced,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_147,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",beginner,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
revolution_reserve_148,"Revolution und soziale Bewegung zeigen, wie politische Ordnung durch kollektive Praxis veraendert werden kann.",(unknown),"Revolution,Politik,Gesellschaft",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse revolution.,generated
philosophie_reserve_001,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_002,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",advanced,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_003,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",beginner,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_004,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_005,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",advanced,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_006,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",beginner,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_007,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",intermediate,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_008,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",advanced,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
philosophie_reserve_009,"Philosophie verbindet Kritik, Methode und Begriffsarbeit, um Gesellschaft und Geschichte verstaendlich zu machen.",(unknown),"Philosophie,Theorie,Methode",beginner,Kurz erklaert: Reserveeintrag fuer Interesse philosophie.,generated
